"siteIDScheme","WBCategory","determinandC","analysed","media","NSamples","minValue","meanValue","maxValue","sd","method"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.001288,0.009016,0.016744,0.00866,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,82.4,82.4,82.4,NA,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,4.314,6.61,8.75,2.222,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,75.833,79.291,82.75,4.89,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.023,0.0289,0.034,0.0055,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,10.35,10.35,10.35,NA,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,73.916,74.281,74.647,0.516,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,4.85,6.105,7.016,1.123,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","RW","EEA_3132-01-2","total","water",4,7.6,10,12.1,2.2847,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,10.637,10.637,10.637,NA,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,4.75,6.182,8.04,1.418,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,4.0714,5.9214,7.7714,2.6163,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,93.5,93.5,93.5,0,"SFS 3040"
"eionetMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.01,0.01,0.011,0,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,7.475,9.07,10.666,2.256,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",9,7.628,9.375,10.914,1.139,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,8.033,8.688,9.8,0.967,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,1.176588,1.176588,1.176588,NA,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",5,0.325,0.947,1.9,0.713,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,73,80.1,87.2,10.04,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,4.812,6.299,7.785,2.102,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,9.7,10.6,11.5,1.272,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,40.2,65.5,90.8,35.779,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,37.375,40.125,42.875,3.889,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.008,0.011,0.013,0.002,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.014,0.017,0.02,0.003,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,8.65,9.975,11.3,1.873,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",4,35.09,50.261,66.772,17.059,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,76.5,84.75,93,11.667,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,59,71.111,85.333,13.293,"SFS 3040"
"eionetMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,6.82,7.35,7.8,0.467,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,54.6,74.3,94,27.86,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,7.9286,8.7857,9.6429,1.2122,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.009,0.013,0.016,0.003,"SFS 3026"
"euMonitoringSiteCode","GW","EEA_3132-01-2","total","water",2,4,4.25,4.5,0.354,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",4,11,72,98,40.881,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,80.111,83.814,87.517,5.236,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,9.64,10.33,11.02,0.9758,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.009,0.01,0.012,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.0087,0.0109,0.0133,0.0026,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,84.75,85.125,85.5,0.53,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,89.4,93.7,98,6.0811,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,86.4,86.4,86.4,0,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",3,0.015456,0.086296,0.145544,0.05,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,7.122,9.15,11.177,2.867,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,79.4,81.3,83.2,2.687,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,4.3,6.883,9.466,3.653,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",1,0.0158,0.0158,0.0158,0,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,76.933,82.866,86,5.141,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.025,0.027,0.031,0.002,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.031,0.0388,0.0533,0.0126,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.007,0.008,0.01,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,5.983,8.461,10.6,2.326,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,46.666,63.888,80,16.694,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,9.3,9.3,9.3,0,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.033,0.043,0.058,0.013,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",1,0.016,0.016,0.016,0,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,3.3,6.45,9.3,2.762,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,0.007728,0.007728,0.007728,NA,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","RW","EEA_3131-01-9","total","water",4,91,93.75,98,3.4034,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.0993,0.1069,0.111,0.0066,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",13,11.666,64.359,87.5,24.363,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.0383,0.0596,0.0743,0.019,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,5.125,5.69,7.325,1.09,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.018,0.021,0.024,0.002,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",6,35.333,61.067,93.571,20.989,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.013,0.015,0.016,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",5,64.5,77.52,91,11.339,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,6.85,6.85,6.85,NA,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,72.25,72.7917,73.3333,0.766,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,4.925,6.925,8.925,2.828,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,67.4,67.4,67.4,0,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",1,0.013,0.013,0.013,NA,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",5,7.2125,7.905,8.5125,0.6479,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,50.5,60.625,70.75,14.318,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.0053,0.0057,0.006,3e-04,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.066,0.087,0.11,0.018,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.014,0.015,0.017,0.002,"SFS 3026"
"euMonitoringSiteCode","RW","EEA_3131-01-9","total","water",12,69,86.5,97,10.4403,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.032,0.073,0.118,0.044,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,65,66.333,67.666,1.885,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.0198,0.0298,0.0398,0.0141,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,6.716,8.85,10.983,3.017,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,42.333,54.166,66,16.7348,"SFS 3040"
"euMonitoringSiteCode","RW","EEA_3132-01-2","total","water",1,8.5,8.5,8.5,0,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.02576,0.10948,0.1932,0.092,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.035,0.124,0.345,0.148,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,8.08,9.2713,10.4625,1.6847,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",11,5.6,8.039,10.14,1.588,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,0.0428904,0.0428904,0.0428904,NA,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,71.5556,80.7778,90,13.0422,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,6.5625,6.5625,6.5625,NA,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",4,0.005152,0.151984,0.26404,0.102,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,4.225,7.35,9.2,2.1805,"EN 25813:1992"
"euMonitoringSiteCode","RW","EEA_3131-01-9","total","water",1,92,92,92,NA,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,77.166,77.166,77.166,NA,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",6,0.00644,0.021896,0.055384,0.015,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.04,0.046,0.053,0.0066,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.002576,0.0322,0.061824,0.032,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.017,0.022,0.027,0.007,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,3,20.111,42.166,20.046,"SFS 3040"
"eionetMonitoringSiteCode","RW","EEA_3132-01-2","total","water",4,8.1,8.35,8.6,NA,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",5,34.333,53.656,70,14.884,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",9,0.015,0.022,0.03,0.005,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,7.83,9.381,10.933,2.194,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",8,3.096,8.926,10.48,2.438,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,69.714,74.714,79.714,7.071,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,0.059248,0.059248,0.059248,NA,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,59,63.611,68.222,6.521,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,7.182,8.734,10.285,2.194,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.0073416,0.011592,0.0158424,0.0047,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,7.94,9.01,10.08,1.5132,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,70.333,70.888,71.444,0.785,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,43.5,43.5,43.5,NA,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",3,0.003864,0.010304,0.014168,0.004,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,8.85,10.362,11.875,2.139,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,7.53,7.86,8.19,0.46669,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","RW","EEA_3132-01-2","total","water",12,9.3,10.4,11.2,0.6,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,6.314,8.281,10.36,1.684,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",5,72.1667,78.119,83.5714,4.1298,"SFS 3040"
"euMonitoringSiteCode","GW","EEA_3132-01-2","total","water",2,4.3,4.6,4.9,0.424264068711929,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.008,0.01,0.012,0.001,"SFS 3026"
"eionetMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.019,0.021,0.022,0.002,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,6.92,8.35,9.78,2.022,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,7.9,8.59,9.281,0.977,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,62,62,62,0,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,71.92,86.76,101.6,20.986,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",5,2.5,48.233,88,40.867,"SFS 3040"
"euMonitoringSiteCode","RW","EEA_3131-01-9","total","water",1,92,92,92,NA,"EN 25813:1992"
"eionetMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.003,0.004,0.006,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,64.25,66.812,69.375,3.623,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,84.5455,88.5,92.4545,5.5926,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,5.32,8.29,11.26,4.20021,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,83.375,85.25,87.125,2.651,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",7,74.636,86.863,101.5,9.512,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,48.5,48.5,48.5,NA,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,8,8.862,9.95,0.815,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,9.766,9.766,9.766,NA,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","RW","EEA_3132-01-2","total","water",12,6.38,9.01667,11.21,11.03,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,4.933,5.133,5.333,0.282,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",1,0.0197,0.0197,0.0197,NA,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,8.27,9.54,10.81,1.796,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,9.5,10.3167,11.1333,1.1549,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",5,47.666,65.202,72.75,10.203,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,7.4,8.5167,9.6333,1.5792,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.006,0.006,0.006,0,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,3.96,3.96,3.96,NA,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",9,0.023,0.038,0.066,0.013,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,8.281,10.872,12.816,2.335,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,8.184,9.821,10.911,1.157,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",12,0,0.088872,0.512624,0.115,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.006,0.006,0.006,0,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",9,0.015,0.046,0.138,0.037,"SFS 3026"
"eionetMonitoringSiteCode","RW","EEA_3132-01-2","total","water",12,9.38,10.9658,13.79,1.15273,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,58.25,58.25,58.25,NA,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",6,7.675,9.373,11.166,1.383,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","RW","EEA_3131-01-9","total","water",14,79,90,97,5.7912,"EN 25813:1992"
"euMonitoringSiteCode","GW","EEA_3132-01-2","total","water",1,2.488,2.488,2.488,0,"EN 25813:1992"
"euMonitoringSiteCode","RW","EEA_3131-01-9","total","water",13,67,88.6923,96,9.3842,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,64.6667,71.0833,77.5,9.0745,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,10.3,10.6633,11.28,0.5369,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,75.23,77.115,79,2.665,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,70.5,70.5,70.5,0,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.039,0.045,0.052,0.009,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.028,0.034,0.046,0.008,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",1,0.0077,0.0077,0.0077,NA,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,5.6333,7.8021,8.675,1.4498,"EN 25813:1992"
"euMonitoringSiteCode","RW","EEA_3132-01-2","total","water",1,7.3,7.3,7.3,0,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,5.566,5.683,5.8,0.165,"SFS 3040 SFS-EN 25813"
"eionetMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,19,51.5,84,45.961,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,2.2087912,2.5466336,2.8846048,0.371,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",5,0.018,0.038,0.086,0.028,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,8.55,9.316,9.85,0.68,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,6.81,9.03,11.25,3.13955,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.005,0.005,0.006,0,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,71.142,71.571,72,0.606,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.004,0.004,0.005,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",4,43.2,55.7,69.4,10.854,"SFS 3040"
"euMonitoringSiteCode","GW","EEA_3132-01-2","total","water",2,3.97,4.745,5.52,1.096,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,3.885,4.401,4.916,0.729,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",9,59.25,72.1611,87,8.2105,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.016,0.02,0.024,0.005,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.031,0.035,0.041,0.005,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",5,46.25,61.016,82.833,14.311,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",5,0.046,0.083,0.153,0.042,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",11,8,59.697,90.333,29.87,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,4.8,6.9438,9.3,1.994,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,87.5,87.5,87.5,NA,"SFS 3040"
"euMonitoringSiteCode","RW","EEA_3131-01-9","total","water",13,1.5,79.1923,93,23.9788,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,67.4,67.4,67.4,NA,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",12,5.64,7.955,9.84,1.284,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.0138,0.0144,0.015,8e-04,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",5,0.036,0.05,0.06,0.011,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,6.957,6.957,6.957,NA,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,7.55,9.07,10.59,2.149,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,68.3333,72.5,76.6667,5.8926,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",6,0.052,0.063,0.077,0.008,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,0.002576,0.002576,0.002576,NA,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",10,0.011,0.014,0.018,0.002,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,8.687,9.425,10.162,1.043,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",5,40,77.233,106,27.415,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.001,0.001,0.002,0,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,33.5,67,89,29.483,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,6.58,7.87,9.3,1.121,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,80.857,82.571,84.285,2.424,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.082432,0.104328,0.126224,0.024,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.011,0.012,0.013,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,77,78.055,79.111,1.492,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",6,0.6,1.883,4.1,1.284,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.0137,0.0184,0.0277,0.008,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",5,0.005,0.006,0.008,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,55.4,60.7,66,7.495,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.00644,0.704536,1.401344,0.766,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,0.0248584,0.0248584,0.0248584,0,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,5.9,7.42,8.94,2.149,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",5,38.9,65.271,95.25,21.361,"SFS 3040"
"euMonitoringSiteCode","RW","EEA_3131-01-9","total","water",1,81,81,81,0,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,8.133,8.183,8.233,0.07,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,64.6667,64.6667,64.6667,NA,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.013,0.0153,0.0175,0.0032,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,82.916,83,83.083,0.11785,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",4,55.4,70.895,87.6,13.555,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,5.6333,5.6333,5.6333,NA,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",7,64.25,72.924,80.333,6.421,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",5,8.808,9.413,10.05,0.535,"SFS 3040 SFS-EN 25813"
